customerID,churn_prob,customer_worth,email
166,0.000879811,1363.45,sureshravi@gmail.com
391,0.0008401,2595.25,sureshravi@gmail.com
534,0.000737854,7379.8,sureshravi@gmail.com
1479,0.999999811,4346.4,sureshravi@gmail.com
1818,0.000879174,6929.4,sureshravi@gmail.com
466,0.000880245,2799.75,sureshravi@gmail.com
2373,0.000382411,6287.3,sureshravi@gmail.com
1889,0.000389266,1327.85,sureshravi@gmail.com
124,0.000587247,350.35,sureshravi@gmail.com
1963,0.000507069,2292.75,sureshravi@gmail.com
1412,0.000630545,2948.6,sureshravi@gmail.com
659,0.999986237,35.9,sureshravi@gmail.com
1467,0.000282764,571.15,sureshravi@gmail.com
455,0.000658852,1417.9,sureshravi@gmail.com
2126,0.00049849,5229.45,sureshravi@gmail.com
1191,0.00039314,3887.25,sureshravi@gmail.com
967,0.999998985,112.3,sureshravi@gmail.com
2982,0.000881453,1430.95,sureshravi@gmail.com
457,0.000834348,2768.35,sureshravi@gmail.com
1940,0.000561421,21.05,sureshravi@gmail.com
891,0.000556661,2823,sureshravi@gmail.com
2374,0.000363747,3251.85,sureshravi@gmail.com
86,0.000986483,918.75,sureshravi@gmail.com
2119,0.000385333,1790.65,sureshravi@gmail.com
2215,0.999999578,1180.95,sureshravi@gmail.com
1456,0.000419163,3834.4,sureshravi@gmail.com
605,0.000720665,3608,sureshravi@gmail.com
2201,0.000259695,1045.25,sureshravi@gmail.com
1743,0.999989694,183.75,sureshravi@gmail.com
1028,0.000389569,4615.25,sureshravi@gmail.com
2962,0.000674013,648.65,sureshravi@gmail.com
385,0.000653786,5067.45,sureshravi@gmail.com
1146,0.000494876,2324.7,sureshravi@gmail.com
852,0.000721686,4461.85,sureshravi@gmail.com
544,0.999989698,834.1,sureshravi@gmail.com
601,0.000358499,1170.5,sureshravi@gmail.com
2525,0.000549927,1529.65,sureshravi@gmail.com
1101,0.000402778,324.15,sureshravi@gmail.com
1720,0.000815182,318.6,sureshravi@gmail.com
2829,0.000881437,20.45,sureshravi@gmail.com
1462,0.000620986,2234.95,sureshravi@gmail.com
353,0.000831966,574.35,sureshravi@gmail.com
1819,0.000640734,4453.3,sureshravi@gmail.com
1575,0.000394976,270.6,sureshravi@gmail.com
2395,0.000488731,5552.5,sureshravi@gmail.com
1976,0.000511531,390.4,sureshravi@gmail.com
2519,0.000651513,2404.85,sureshravi@gmail.com
2033,0.999999642,1390.6,sureshravi@gmail.com
1487,0.99999755,102.75,sureshravi@gmail.com
972,0.000589613,4733.1,sureshravi@gmail.com
1859,0.999999753,1441.1,sureshravi@gmail.com
1402,0.99999415,442.85,sureshravi@gmail.com
1905,0.999996862,5124.6,sureshravi@gmail.com
1092,0.000358977,2243.9,sureshravi@gmail.com
1160,0.999998423,224.05,sureshravi@gmail.com
2757,0.99998894,20.95,sureshravi@gmail.com
2121,0.000576051,1210.3,sureshravi@gmail.com
409,0.999988314,19.9,sureshravi@gmail.com
1459,0.999998747,20.55,sureshravi@gmail.com
2766,0.000340189,931.75,sureshravi@gmail.com
1047,0.00035127,3877.65,sureshravi@gmail.com
2437,0.000633187,2094.65,sureshravi@gmail.com
2397,0.000661748,3591.25,sureshravi@gmail.com
796,0.000619464,143.65,sureshravi@gmail.com
259,0.999999414,80.55,sureshravi@gmail.com
1198,0.000434184,340.85,sureshravi@gmail.com
723,0.999996602,381.3,sureshravi@gmail.com
214,0.000457737,540.05,sureshravi@gmail.com
2074,0.000498562,283.75,sureshravi@gmail.com
2082,0.000462353,1702.9,sureshravi@gmail.com
11,0.000743959,587.45,sureshravi@gmail.com
459,0.00088218,38,sureshravi@gmail.com
1879,0.000371644,67.1,sureshravi@gmail.com
802,0.999998258,1058.25,sureshravi@gmail.com
1927,0.999999477,4872.45,sureshravi@gmail.com
465,0.000878618,8404.9,sureshravi@gmail.com
79,0.00057639,2111.3,sureshravi@gmail.com
362,0.000759163,3959.15,sureshravi@gmail.com
258,0.000749227,5791.1,sureshravi@gmail.com
721,0.000703495,34.75,sureshravi@gmail.com
2481,0.999992737,5574.75,sureshravi@gmail.com
29,0.000771402,6369.45,sureshravi@gmail.com
1986,0.999986227,309.1,sureshravi@gmail.com
101,0.00087932,20.2,sureshravi@gmail.com
1784,0.999998882,71.65,sureshravi@gmail.com
254,0.00054107,2633.3,sureshravi@gmail.com
358,0.000882382,6823.4,sureshravi@gmail.com
1788,0.000837723,4599.15,sureshravi@gmail.com
2005,0.999998456,2165.05,sureshravi@gmail.com
1379,0.000457289,3970.4,sureshravi@gmail.com
31,0.000769222,6766.95,sureshravi@gmail.com
710,0.000617712,2211.8,sureshravi@gmail.com
831,0.99998906,5610.7,sureshravi@gmail.com
2788,0.000880225,1851.45,sureshravi@gmail.com
1665,0.999997704,4399.5,sureshravi@gmail.com
2882,0.000465135,1910.75,sureshravi@gmail.com
1712,0.000472254,1725.4,sureshravi@gmail.com
1871,0.000281649,45.55,sureshravi@gmail.com
2218,0.00036503,5958.85,sureshravi@gmail.com
1138,0.000613168,1396.25,sureshravi@gmail.com
2050,0.000874461,5869.4,sureshravi@gmail.com
2332,0.000493388,733.55,sureshravi@gmail.com
518,0.000752559,302.6,sureshravi@gmail.com
532,0.00047866,1360.25,sureshravi@gmail.com
1816,0.000449748,1502.25,sureshravi@gmail.com
2212,0.000632679,5232.9,sureshravi@gmail.com
1700,0.000473758,958.1,sureshravi@gmail.com
1192,0.000434546,2490.15,sureshravi@gmail.com
1302,0.000307226,3810.8,sureshravi@gmail.com
1843,0.000366351,3273.8,sureshravi@gmail.com
151,0.000718312,564.35,sureshravi@gmail.com
925,0.000613522,1820.9,sureshravi@gmail.com
653,0.000548189,655.3,sureshravi@gmail.com
2712,0.999993915,2598.95,sureshravi@gmail.com
1884,0.999986268,3653.35,sureshravi@gmail.com
1608,0.999986199,1169.35,sureshravi@gmail.com
2086,0.999999251,2931,sureshravi@gmail.com
2825,0.000800005,1237.65,sureshravi@gmail.com
25,0.000607612,2970.3,sureshravi@gmail.com
2780,0.999997458,758.6,sureshravi@gmail.com
1301,0.00078882,7962.2,sureshravi@gmail.com
2809,0.001635418,184.15,sureshravi@gmail.com
2534,0.00071319,3281.65,sureshravi@gmail.com
1766,0.000412139,6526.65,sureshravi@gmail.com
1209,0.99999953,80.25,sureshravi@gmail.com
1465,0.000484673,547.8,sureshravi@gmail.com
668,0.000880818,1453.1,sureshravi@gmail.com
2205,0.999986319,7482.1,sureshravi@gmail.com
1512,0.000685773,1372.9,sureshravi@gmail.com
1990,0.000518856,1662.05,sureshravi@gmail.com
661,0.999991342,96.05,sureshravi@gmail.com
1186,0.999999545,60.15,sureshravi@gmail.com
715,0.000657614,1710.9,sureshravi@gmail.com
1910,0.000493979,150,sureshravi@gmail.com
454,0.99999938,2227.1,sureshravi@gmail.com
2677,0.000589648,617.35,sureshravi@gmail.com
894,0.999994044,24.6,sureshravi@gmail.com
2651,0.000706194,1302.65,sureshravi@gmail.com
1032,0.000756975,1957.1,sureshravi@gmail.com
2897,0.000415149,253.8,sureshravi@gmail.com
1277,0.000616183,7168.25,sureshravi@gmail.com
7,0.000797877,1949.4,sureshravi@gmail.com
1656,0.999999439,134.5,sureshravi@gmail.com
102,0.000881298,19.45,sureshravi@gmail.com
636,0.999992394,6985.65,sureshravi@gmail.com
1004,0.000582692,784.25,sureshravi@gmail.com
2844,0.000813074,1070.5,sureshravi@gmail.com
2027,0.00135651,7382.85,sureshravi@gmail.com
2198,0.000678429,4264.6,sureshravi@gmail.com
1,0.001731669,29.85,sureshravi@gmail.com
2023,0.000360571,1340.1,sureshravi@gmail.com
1443,0.000485318,5244.45,sureshravi@gmail.com
2992,0.00088008,3371.75,sureshravi@gmail.com
2084,0.999994307,20.15,sureshravi@gmail.com
2922,0.999997222,829.1,sureshravi@gmail.com
2824,0.000718139,790,sureshravi@gmail.com
1298,0.000380589,402.5,sureshravi@gmail.com
6,0.999993721,820.5,sureshravi@gmail.com
144,0.00057074,5289.05,sureshravi@gmail.com
479,0.999995406,453.4,sureshravi@gmail.com
2041,0.000544444,6404,sureshravi@gmail.com
2034,0.999992484,20.2,sureshravi@gmail.com
2484,0.997371685,4541.2,sureshravi@gmail.com
2062,0.999999006,340.25,sureshravi@gmail.com
1405,0.000601442,797.1,sureshravi@gmail.com
1874,0.000422517,5011.15,sureshravi@gmail.com
5,0.999998193,151.65,sureshravi@gmail.com
1697,0.999999307,264.8,sureshravi@gmail.com
439,0.000796064,3161.2,sureshravi@gmail.com
1996,0.999999164,69.95,sureshravi@gmail.com
2908,0.999996368,1820.45,sureshravi@gmail.com
1491,0.000441507,4738.85,sureshravi@gmail.com
342,0.000702607,6223.8,sureshravi@gmail.com
53,0.000877413,1752.65,sureshravi@gmail.com
2335,0.000770509,1391.15,sureshravi@gmail.com
1352,0.000453557,250.8,sureshravi@gmail.com
1667,0.000632895,174.65,sureshravi@gmail.com
2743,0.00077116,4447.55,sureshravi@gmail.com
1979,0.000708712,3894.4,sureshravi@gmail.com
550,0.000602449,311.6,sureshravi@gmail.com
1276,0.000464089,3112.05,sureshravi@gmail.com
453,0.001123682,3582.4,sureshravi@gmail.com
2522,0.999998801,3132.75,sureshravi@gmail.com
484,0.000881131,8003.8,sureshravi@gmail.com
2716,0.000719916,996.45,sureshravi@gmail.com
970,0.999999144,174.8,sureshravi@gmail.com
208,0.999997756,79.9,sureshravi@gmail.com
706,0.999993894,2015.35,sureshravi@gmail.com
1728,0.000379628,2168.15,sureshravi@gmail.com
2952,0.000827913,1274.45,sureshravi@gmail.com
1483,0.000534172,1235.55,sureshravi@gmail.com
1182,0.999991812,1236.15,sureshravi@gmail.com
2344,0.000348605,130.15,sureshravi@gmail.com
948,0.000880874,2896.55,sureshravi@gmail.com
2902,0.000880384,6843.15,sureshravi@gmail.com
